 SITE CODE= 532小千谷市城内              
 LAT.=   37.3130
 LON.=  138.7916
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2004 10 23 17 55 50
 NS,EW,UD
0.001,0.001,0.002
0.004,-0.004,-0.019
0.013,-0.031,-0.006
0.024,0.009,0.017
0.005,0.008,-0.003
0.004,0.018,-0.001
-0.002,0.055,0.005
-0.017,-0.010,-0.024
0.001,-0.027,-0.016
-0.002,-0.008,0.001
-0.008,-0.026,0.002
0.009,0.004,0.017
0.003,0.005,-0.001
0.001,-0.005,-0.011
0.005,0.012,-0.009
-0.005,-0.001,-0.027
0.005,0.010,0.005
0.016,0.034,0.038
0.000,-0.005,0.014
-0.004,-0.018,-0.011
-0.005,-0.011,-0.020
-0.016,-0.019,-0.007
-0.014,0.014,0.018
-0.011,0.008,0.012
-0.013,-0.010,-0.007
-0.016,-0.005,-0.001
-0.009,-0.022,-0.003
0.024,0.005,-0.014
0.032,0.017,0.011
0.016,-0.007,0.022
0.029,-0.010,-0.008
-0.002,-0.017,-0.016
-0.028,-0.001,0.009
-0.013,0.022,0.011
-0.025,0.013,-0.011
-0.031,0.002,-0.002
-0.027,0.003,-0.004
0.009,-0.008,0.004
0.017,-0.016,0.033
-0.005,0.004,-0.003
0.037,0.005,-0.048
0.048,0.022,-0.036
0.018,0.038,0.023
-0.012,-0.013,0.067
-0.044,-0.048,0.019
-0.041,-0.046,-0.054
-0.030,0.006,-0.054
-0.010,0.063,0.004
0.016,0.030,0.052
0.021,0.003,0.041
0.026,-0.007,-0.010
0.040,-0.025,-0.041
0.034,0.012,-0.022
-0.007,0.035,0.008
-0.035,0.013,0.023
-0.038,-0.027,0.021
-0.016,-0.067,-0.005
0.013,-0.042,-0.014
0.006,0.012,-0.005
0.002,0.042,0.003
0.003,0.060,0.013
-0.010,0.018,-0.007
0.002,-0.043,-0.020
0.016,-0.038,0.008
-0.001,-0.007,0.031
-0.018,0.015,0.027
-0.014,0.025,0.003
0.009,0.006,-0.042
0.029,-0.011,-0.047
-0.002,-0.029,0.020
-0.028,-0.029,0.056
0.000,0.019,0.014
0.025,0.038,-0.046
0.024,0.039,-0.037
0.009,0.025,0.022
-0.020,-0.048,0.038
-0.029,-0.061,0.015
-0.003,-0.012,-0.019
0.017,0.014,-0.035
0.005,0.038,-0.005
-0.011,0.024,0.029
-0.016,-0.017,0.019
-0.017,-0.009,-0.017
-0.004,0.001,-0.010
0.011,-0.001,0.013
0.012,0.023,0.014
0.011,0.014,0.007
0.016,-0.015,-0.011
0.025,-0.011,-0.013
0.002,-0.014,-0.006
-0.032,-0.013,0.007
-0.031,0.008,0.027
-0.019,0.004,0.013
0.008,-0.005,-0.008
0.020,-0.013,-0.016
0.018,-0.013,-0.006
0.015,0.009,0.022
-0.014,0.011,0.015
-0.015,0.001,-0.011
-0.003,-0.003,-0.023
-0.009,-0.005,-0.019
0.002,0.000,0.019
0.004,-0.004,0.031
-0.005,-0.009,-0.004
-0.004,0.002,-0.019
0.004,0.000,-0.010
0.007,-0.011,0.005
0.002,0.007,0.019
0.003,0.022,0.013
0.002,0.005,-0.002
-0.003,-0.002,-0.002
-0.009,-0.016,0.000
-0.002,-0.027,-0.007
0.015,0.006,-0.007
0.027,0.010,0.001
0.040,-0.004,0.008
0.017,0.012,0.000
-0.026,0.011,-0.007
-0.040,0.005,-0.006
-0.035,0.001,0.012
-0.018,-0.014,0.014
0.012,-0.015,-0.005
0.020,-0.007,-0.005
0.017,0.003,-0.002
0.025,0.011,0.007
-0.001,-0.001,-0.002
-0.020,-0.018,-0.018
-0.016,-0.023,0.001
-0.030,-0.004,0.013
-0.013,0.027,0.016
0.012,0.027,0.002
0.014,0.009,-0.017
0.008,-0.001,-0.012
0.009,-0.021,-0.005
0.022,-0.016,0.005
0.012,0.005,0.008
-0.010,0.002,0.004
-0.013,-0.005,0.000
-0.019,-0.011,0.005
-0.039,-0.014,0.004
-0.022,-0.006,-0.011
0.026,0.001,-0.013
0.042,0.011,-0.006
0.034,0.018,0.016
0.015,0.004,0.014
-0.001,-0.010,-0.009
-0.036,-0.017,-0.002
-0.066,-0.014,-0.001
-0.030,0.001,0.009
0.003,0.013,0.014
0.015,0.027,0.002
0.027,0.017,0.000
0.023,-0.012,-0.011
0.012,-0.011,-0.011
-0.017,0.000,-0.004
-0.018,0.006,0.005
0.013,0.000,0.014
0.012,-0.019,-0.002
-0.009,-0.020,-0.012
-0.013,-0.007,-0.003
-0.009,0.004,0.012
-0.012,0.012,0.009
-0.009,0.019,-0.009
0.007,0.020,-0.007
0.014,0.010,0.003
0.008,0.000,0.009
-0.001,-0.015,-0.002
0.009,-0.027,-0.017
0.008,-0.023,-0.012
-0.018,-0.009,-0.003
0.000,0.015,0.008
0.021,0.027,0.012
-0.006,0.021,-0.010
-0.030,-0.002,-0.008
-0.020,-0.022,0.000
-0.003,-0.014,-0.001
0.003,0.011,0.004
0.014,0.011,0.002
0.022,-0.020,0.010
0.000,-0.021,0.002
-0.015,-0.007,-0.019
0.000,0.004,-0.010
0.007,0.021,0.009
-0.014,0.027,0.014
-0.015,0.020,-0.005
0.012,0.004,-0.011
0.013,-0.016,0.002
-0.008,-0.024,0.012
-0.005,-0.018,0.013
0.005,-0.008,-0.002
0.002,0.005,-0.005
0.005,0.021,0.010
0.009,0.029,0.019
-0.001,0.005,0.005
-0.017,-0.015,-0.016
-0.018,-0.012,-0.014
-0.006,-0.007,0.007
0.003,-0.001,0.007
0.021,-0.001,-0.017
0.027,0.000,-0.017
0.006,-0.006,-0.005
-0.013,-0.013,0.017
-0.016,-0.004,0.024
-0.016,-0.002,-0.009
-0.014,0.004,-0.025
0.010,0.011,-0.001
0.026,0.006,0.023
0.012,0.004,0.008
0.002,-0.006,-0.014
-0.003,-0.015,0.000
-0.025,-0.002,0.005
-0.036,0.016,-0.008
0.000,0.012,-0.005
0.036,-0.006,0.014
0.014,-0.017,0.012
-0.019,-0.017,-0.009
-0.014,-0.016,-0.006
0.007,0.004,0.009
0.013,0.029,0.015
0.003,0.030,0.000
0.019,0.008,-0.012
0.022,-0.018,0.002
-0.023,-0.019,0.010
-0.050,-0.013,-0.002
-0.038,-0.001,-0.015
0.003,0.018,-0.011
0.023,0.005,0.000
0.030,-0.005,0.014
0.044,0.007,0.019
0.010,0.003,-0.004
-0.022,-0.008,-0.019
-0.020,-0.007,-0.013
-0.019,0.000,0.013
-0.014,-0.003,0.037
0.006,-0.018,0.009
0.028,-0.013,-0.026
0.014,-0.002,-0.016
-0.018,0.009,0.012
-0.020,0.029,0.017
0.002,0.024,0.000
0.011,-0.011,-0.009
0.008,-0.032,-0.003
-0.003,-0.012,0.009
-0.016,0.009,0.005
-0.017,0.000,-0.001
-0.011,-0.002,0.013
0.000,-0.003,0.010
0.013,0.000,-0.018
0.029,0.014,-0.021
0.018,0.011,0.009
-0.016,0.000,0.020
-0.031,-0.010,0.000
-0.017,-0.016,-0.016
0.001,-0.013,-0.013
0.002,0.000,0.007
0.012,0.015,0.024
0.020,0.015,0.009
0.005,0.001,-0.015
-0.011,-0.012,-0.022
-0.005,-0.009,-0.009
-0.005,0.006,0.016
-0.018,0.022,0.016
-0.002,0.017,0.000
0.030,-0.004,-0.013
0.034,-0.007,-0.016
-0.002,0.000,-0.009
-0.014,-0.001,-0.005
-0.002,0.004,0.001
-0.012,0.003,-0.003
-0.018,-0.004,0.000
-0.008,-0.002,0.014
0.009,-0.003,0.005
0.011,-0.013,-0.009
0.010,-0.022,-0.008
0.027,-0.006,-0.020
0.015,0.013,-0.027
-0.019,0.015,-0.036
-0.041,0.027,-0.010
-0.045,0.009,0.024
-0.017,-0.004,0.010
0.025,-0.020,0.211
0.058,-0.021,0.776
0.043,0.016,2.187
0.002,-0.043,3.905
0.127,-0.164,4.681
0.399,-0.500,5.854
0.342,-0.823,10.959
0.127,-1.124,17.885
0.772,-1.453,18.672
1.884,-2.004,19.783
1.454,-3.021,33.848
-0.314,-3.405,50.029
0.559,-4.392,28.533
5.665,-5.779,-41.029
7.595,-6.752,-81.680
0.325,-3.770,-37.041
-7.043,7.577,53.270
-7.996,17.917,130.201
-6.507,19.957,147.527
-0.576,6.693,101.293
7.296,-22.539,53.175
9.468,-45.884,44.558
10.310,-49.014,48.496
12.519,-33.856,46.239
12.314,-9.256,16.586
12.827,19.006,-48.883
4.553,34.995,-70.170
-15.205,28.088,-39.658
-20.846,15.596,-35.747
-14.953,0.718,-51.946
-12.543,-10.118,-67.120
-8.633,-10.627,-94.511
-2.983,-7.384,-123.386
2.802,6.074,-135.530
4.353,19.346,-126.211
-1.891,20.548,-51.859
-10.311,15.294,66.690
-8.477,14.189,67.138
7.499,8.988,-55.020
16.023,-17.687,-86.261
-2.870,-40.264,94.664
-17.311,-35.443,239.808
10.057,-12.955,43.056
46.875,0.102,-242.749
41.113,-2.761,-209.170
-10.150,8.445,113.742
-40.486,32.138,375.016
-21.834,48.991,311.132
-2.815,40.414,37.658
14.305,-11.325,-133.447
5.346,-65.098,17.068
-20.168,-62.322,245.305
22.303,-25.734,152.016
54.711,-3.673,-62.305
14.138,15.900,-112.337
-6.741,29.085,-125.114
-2.570,16.731,-161.164
-13.093,5.986,-45.852
-40.416,-1.059,218.726
-56.830,-10.530,284.598
-12.770,-14.454,11.945
45.984,-30.706,-264.707
38.156,-47.324,-225.109
-14.144,-28.076,-36.336
-23.532,30.330,-23.160
10.243,61.529,-19.029
-1.376,43.593,134.419
-35.295,47.139,232.723
-29.438,33.178,220.943
-11.170,-24.602,128.968
13.041,-72.780,6.434
36.625,-123.581,-35.768
42.092,-119.168,-79.205
51.272,-42.235,-205.873
66.416,17.422,-304.385
39.307,84.738,-218.852
-32.552,144.397,63.399
-63.378,129.702,242.396
-46.559,91.017,113.652
-41.124,24.393,-8.557
-40.634,-84.179,207.917
-30.743,-136.539,436.266
10.346,-98.357,209.377
78.971,-61.209,-207.262
103.387,-68.213,-378.611
67.937,-52.740,-322.856
24.286,-6.445,-206.935
-11.516,23.087,-3.573
-56.826,36.413,218.261
-69.522,58.585,84.769
-30.960,81.509,-191.871
-27.089,32.291,-116.333
-51.609,-31.235,55.176
-33.469,-13.991,32.590
16.643,4.625,28.868
30.773,21.385,214.335
-15.682,33.436,358.436
-20.214,3.126,178.763
27.706,-26.216,-131.613
43.670,-79.858,-289.728
30.398,-122.770,-304.710
21.039,-90.351,-279.603
52.506,-21.085,-233.177
56.816,41.328,166.777
-28.684,86.635,680.872
-63.207,120.922,434.837
10.345,103.103,-234.991
21.573,-24.971,-376.961
-51.294,-187.769,8.189
-75.401,-207.955,197.084
-21.356,-112.536,-69.730
59.523,-13.221,-149.997
49.604,112.003,152.072
-12.329,200.462,351.531
-6.057,194.353,240.861
19.170,124.596,-62.035
24.692,-2.091,-326.932
25.380,-159.104,-400.900
12.986,-262.516,-333.513
-18.897,-256.543,-161.429
-24.770,-160.722,131.019
-16.793,18.533,266.802
-8.064,180.565,64.223
30.006,235.168,-103.104
-5.070,203.731,2.816
-69.055,86.618,120.509
-28.077,-17.789,5.814
19.991,-80.829,-170.163
21.533,-149.499,-136.145
30.671,-123.561,42.173
45.420,-28.439,185.473
64.094,12.714,149.525
80.117,12.539,-28.346
39.225,-11.558,-15.298
-40.158,-39.259,146.412
-53.138,-28.214,71.722
-20.416,-13.864,-142.899
-3.968,-6.273,-234.689
-1.317,38.824,-226.010
-28.281,74.675,-135.724
-46.673,55.493,7.943
-54.829,45.147,89.690
-63.627,44.722,10.016
-44.419,1.033,-42.861
-41.854,-78.502,180.034
-11.513,-146.817,280.834
68.241,-133.192,16.505
111.868,-94.305,-229.099
117.087,-67.407,-305.966
88.862,1.427,-229.672
16.284,29.912,53.086
-73.288,24.568,460.997
-98.180,41.493,517.778
-45.688,28.418,55.519
-7.606,-34.050,-206.195
0.678,-104.800,-18.942
9.338,-75.457,180.180
54.565,19.724,242.951
87.007,102.886,180.839
54.091,171.287,-40.455
37.802,181.489,-281.380
2.930,160.719,-220.981
-48.136,54.077,19.938
-38.229,-73.303,-5.364
-20.016,-105.257,-213.026
-1.493,-174.143,-284.737
1.791,-183.485,-165.543
-30.810,-96.336,116.629
-58.941,-27.471,541.388
-62.186,89.248,730.770
-40.736,143.709,350.447
-9.754,74.839,-92.443
12.496,-51.811,-164.005
5.611,-176.277,-116.483
19.294,-198.910,-212.724
60.396,-176.817,-301.813
46.164,-109.905,-78.457
1.120,32.554,239.240
-27.864,169.478,271.598
-29.420,212.417,30.060
-6.519,154.354,-255.170
-14.761,73.345,-286.083
-44.954,-69.432,-80.618
-49.559,-185.367,117.683
-24.800,-162.822,242.131
25.061,-111.713,191.261
74.548,-34.096,-87.709
116.710,36.390,-370.617
125.840,58.959,-408.958
73.032,57.385,-127.015
-5.532,0.979,303.042
-73.553,-2.327,507.237
-79.720,41.718,245.742
-37.468,21.006,-243.419
7.351,-3.506,-490.191
30.467,-8.988,-383.318
-5.521,-33.452,-171.692
-22.537,-43.118,-18.718
26.150,-36.002,104.918
15.291,-25.714,373.154
-76.044,49.572,703.886
-88.182,112.468,549.662
-2.614,78.922,-20.354
47.918,5.316,-341.800
28.545,-118.713,-268.341
25.659,-222.441,-124.518
63.464,-215.477,-129.366
68.517,-191.271,-113.365
30.588,-163.113,12.606
-19.122,-28.901,153.026
-42.765,114.496,270.278
-44.474,153.940,236.120
-36.047,136.927,14.035
-4.048,82.659,-225.877
17.852,18.583,-265.820
16.363,-40.380,-92.935
-8.952,-76.788,249.216
-10.739,-58.664,548.212
30.884,-40.568,357.296
61.831,-47.690,-74.866
69.812,-104.055,-252.386
34.642,-195.107,-210.426
3.101,-208.581,-68.854
11.396,-137.067,96.814
-12.845,11.611,294.095
-65.381,180.980,375.157
-69.422,261.255,180.213
-47.344,273.164,25.790
-74.154,154.696,53.748
-69.811,-52.322,-23.876
-9.987,-144.644,-254.913
31.185,-188.156,-452.804
80.420,-264.956,-497.204
100.610,-246.106,-368.434
85.738,-129.259,-213.939
90.512,-4.699,-139.624
97.448,137.661,-149.004
72.000,211.727,-203.720
22.670,198.341,-183.027
-41.438,135.800,62.478
-137.862,-45.141,504.927
-148.439,-121.291,555.973
-68.171,-63.734,66.480
13.778,-171.348,-231.415
99.793,-240.607,-54.457
90.747,-63.248,270.087
45.103,129.295,312.741
59.977,198.545,68.896
54.936,189.344,-83.386
9.826,164.141,-4.509
-29.264,68.927,184.202
-18.327,-103.626,175.380
22.632,-223.615,-37.384
51.797,-307.325,-135.499
44.045,-294.949,-139.238
20.629,-135.651,-191.427
9.751,7.323,-183.605
-30.738,110.328,-103.461
-71.653,196.531,-163.224
-71.483,244.801,-327.325
-74.660,249.066,-357.456
-74.044,182.123,-314.385
-63.581,141.219,-305.495
-62.910,155.498,-227.875
-34.639,117.969,-83.254
-27.997,128.479,66.786
-20.040,191.016,47.938
62.069,171.300,-156.724
80.098,141.066,-117.163
17.773,57.307,208.584
-47.557,-80.048,403.167
-92.090,-155.536,267.968
-87.995,-269.811,49.224
-122.951,-433.252,64.780
-173.723,-482.773,91.208
-141.082,-404.200,-91.927
-91.017,-336.602,-114.536
-27.461,-249.115,188.663
85.370,-46.933,368.736
173.334,148.438,251.925
267.183,237.330,170.719
327.050,205.259,257.540
244.304,76.023,249.389
165.219,-33.307,-0.103
132.262,-118.513,-201.178
33.411,-220.279,-195.559
-83.588,-218.639,-133.412
-157.157,-79.530,-70.164
-183.471,84.125,-31.439
-182.398,210.832,-47.554
-160.832,257.863,-153.682
-95.676,239.538,-300.483
-22.664,212.775,-278.406
36.477,125.316,-83.141
91.063,-6.092,110.524
161.353,-87.655,120.906
242.034,-161.360,-63.988
273.075,-268.974,-156.421
262.633,-336.194,-94.373
204.965,-261.253,64.516
101.880,-83.464,340.595
15.077,94.773,471.127
-15.780,238.841,298.801
19.425,300.513,-5.762
30.341,310.273,-228.867
-16.845,295.041,-250.598
-60.370,221.871,-152.781
-115.282,136.443,-96.176
-190.557,81.934,-137.401
-264.524,56.512,-198.747
-339.246,42.216,-187.146
-424.980,46.716,-94.690
-507.778,87.379,19.693
-526.281,168.206,72.743
-452.374,276.931,55.689
-319.890,380.801,55.794
-179.417,479.914,199.491
-36.976,567.463,456.509
100.915,578.384,447.435
190.010,450.018,10.695
272.431,318.359,-363.966
329.607,203.445,-329.863
341.489,-98.061,-25.407
354.329,-438.860,347.194
339.467,-648.984,489.067
336.003,-762.140,218.068
332.287,-747.697,-206.757
274.633,-684.336,-411.701
139.816,-600.244,-290.108
-22.633,-407.789,-68.295
-80.590,-158.212,-9.084
-88.516,50.227,-105.823
-115.276,257.938,-133.393
-106.366,479.284,4.639
-69.730,567.381,60.530
-57.319,498.676,-116.449
-16.849,413.875,-358.151
26.468,368.316,-410.632
-0.143,315.435,-171.532
4.822,229.862,242.146
24.374,185.562,621.859
1.532,241.027,587.209
-38.152,289.735,118.892
-98.502,268.000,-300.591
-178.795,268.572,-453.534
-310.312,281.093,-352.370
-425.424,244.968,-100.297
-472.316,182.855,131.914
-503.003,134.727,269.391
-496.081,141.809,311.972
-440.900,187.276,316.607
-355.094,231.083,254.356
-250.827,250.755,92.624
-165.444,228.660,-58.032
-98.027,161.329,-107.169
-40.738,54.768,-68.554
-10.435,-96.140,-12.901
22.371,-274.259,-32.634
68.397,-408.213,-141.452
102.752,-520.542,-258.402
158.955,-660.058,-331.286
213.502,-765.547,-360.865
243.655,-812.335,-373.490
304.129,-849.049,-363.875
362.896,-889.460,-306.263
378.182,-897.569,-167.332
328.651,-832.875,100.962
244.804,-699.072,430.689
134.617,-522.556,645.993
-20.518,-321.635,542.311
-63.811,-173.665,155.133
-59.212,-78.373,-179.838
-138.148,-12.689,-270.147
-164.654,-32.752,-98.949
-118.025,-50.546,196.401
-44.057,-13.904,305.281
18.036,17.473,125.345
64.611,22.063,-144.625
141.349,-0.977,-288.947
193.084,5.509,-257.519
213.095,37.342,-109.872
234.270,41.738,91.693
238.005,61.488,259.569
236.512,123.407,249.604
245.054,172.160,41.554
237.109,187.848,-188.916
223.691,192.730,-329.666
260.043,190.578,-321.210
317.788,153.054,-108.748
344.459,45.287,146.409
355.068,-57.675,267.681
356.790,-81.829,333.155
329.913,-71.935,415.364
276.924,-16.878,376.805
232.603,89.230,157.303
203.893,172.839,-62.017
161.003,218.526,-146.589
101.537,237.979,-138.085
60.795,248.365,-113.245
27.977,271.489,-92.280
-22.559,288.522,-53.690
-78.239,301.710,21.320
-154.299,327.580,117.032
-223.922,357.130,165.302
-271.815,381.040,144.616
-327.444,392.836,108.282
-378.613,391.627,110.289
-442.792,379.598,157.613
-490.597,370.371,158.599
-477.337,364.294,44.701
-442.062,343.637,-137.764
-399.784,318.624,-307.938
-345.045,315.288,-389.572
-272.389,322.443,-360.531
-197.490,316.127,-248.989
-139.441,314.355,-114.497
-81.648,321.101,-9.206
-40.359,341.536,81.804
-7.702,379.773,130.762
28.599,416.801,124.457
41.290,480.275,142.965
53.884,553.979,181.778
70.761,581.072,175.506
88.699,575.161,113.695
123.294,552.049,77.677
117.208,501.148,186.872
70.123,397.752,330.900
31.838,244.502,265.463
-18.576,126.020,14.478
-69.398,52.036,-222.972
-118.905,-40.020,-345.637
-190.177,-114.926,-350.783
-246.856,-147.440,-283.961
-262.355,-170.447,-196.548
-256.134,-192.706,-102.264
-256.571,-199.882,-19.353
-249.261,-159.848,-11.944
-228.343,-89.680,-100.521
-213.675,-26.895,-206.548
-198.937,39.862,-229.286
-194.577,104.691,-136.390
-207.109,147.112,26.989
-215.731,160.982,142.425
-215.404,142.878,59.695
-210.721,107.076,-172.849
-203.671,76.190,-340.954
-209.403,50.107,-353.303
-220.185,16.327,-257.558
-216.818,-17.604,-115.583
-222.576,-49.474,69.013
-228.380,-90.780,282.893
-221.876,-145.596,459.883
-252.264,-212.185,490.926
-270.971,-271.218,283.284
-224.728,-323.013,-36.514
-200.968,-383.015,-267.905
-177.239,-443.816,-344.774
-94.156,-518.179,-242.832
9.183,-588.808,-46.236
148.186,-612.234,85.493
269.794,-600.272,129.218
330.466,-550.490,124.321
404.934,-471.444,61.013
465.783,-413.939,-51.211
477.983,-380.977,-170.278
488.875,-355.743,-247.564
523.397,-338.757,-236.644
589.076,-337.746,-129.985
627.995,-345.786,42.025
600.923,-321.169,209.809
554.088,-242.460,253.555
486.963,-144.447,129.756
407.990,-69.993,-60.256
331.903,-8.948,-197.463
230.044,52.330,-215.778
153.516,88.072,-147.632
143.034,104.146,-93.188
125.013,124.987,-67.952
70.436,136.312,-46.109
20.942,116.291,-22.360
-29.738,75.676,15.408
-81.477,26.590,34.596
-102.901,-27.132,-7.600
-96.423,-83.289,-64.390
-81.028,-151.394,-24.624
-78.182,-223.873,173.953
-107.329,-295.288,464.818
-124.745,-291.790,536.515
-72.131,-200.569,195.211
-19.341,-154.649,-226.497
-14.989,-127.400,-433.241
0.909,-80.964,-438.082
50.235,-73.443,-292.833
114.752,-86.973,-63.087
153.733,-101.202,211.998
153.048,-88.656,452.391
132.149,-53.882,507.268
121.788,-37.481,294.673
142.301,-31.221,-44.392
149.213,-12.845,-242.304
151.707,-6.054,-211.897
183.449,-34.710,-77.016
208.550,-48.926,2.758
221.357,-34.827,6.492
226.049,-51.402,13.907
203.752,-94.314,63.145
138.840,-123.683,167.766
68.960,-154.548,253.673
36.121,-183.903,246.363
-5.736,-188.231,221.748
-44.914,-179.961,213.228
-54.073,-158.902,178.648
-52.840,-115.406,104.216
-30.261,-64.312,-12.758
-2.934,-19.755,-149.781
26.114,11.895,-291.000
54.502,26.773,-418.111
74.139,36.280,-482.081
96.725,46.637,-429.740
90.490,51.890,-251.006
58.781,47.995,-34.195
31.364,49.179,66.108
5.493,72.333,2.416
4.375,92.371,-43.863
11.816,99.347,92.402
10.923,114.370,296.108
46.227,134.854,355.404
98.202,138.935,235.740
132.996,106.410,76.996
153.599,61.202,17.607
160.487,35.161,22.388
170.706,19.215,-23.338
188.453,11.691,-84.879
215.533,5.887,-67.679
240.058,-1.766,42.175
249.821,-2.475,201.625
262.387,-13.990,277.955
267.925,-24.759,157.459
250.146,-27.034,-76.538
216.198,-35.962,-278.612
208.958,-56.940,-384.689
229.341,-90.106,-287.594
218.267,-107.526,104.138
174.669,-107.799,511.706
110.448,-45.979,476.349
66.623,65.763,70.233
47.843,123.752,-271.520
-21.902,174.417,-404.722
-108.811,243.448,-373.121
-139.802,285.919,-234.179
-141.179,321.161,-58.076
-188.631,366.519,156.960
-281.876,409.318,372.316
-387.842,427.244,533.454
-521.797,424.003,576.155
-614.988,382.170,392.945
-630.372,305.345,84.743
-659.775,232.834,-155.381
-715.633,155.648,-294.537
-729.672,78.663,-359.709
-690.941,14.867,-381.035
-636.262,-48.194,-371.679
-592.908,-103.779,-309.225
-556.652,-148.271,-143.527
-507.428,-174.823,116.506
-453.036,-142.956,315.667
-402.390,-62.671,356.803
-350.606,6.031,329.896
-299.199,64.516,308.328
-235.528,117.607,230.156
-163.204,134.324,69.454
-108.982,124.883,-42.389
-55.543,103.838,-7.249
25.099,45.479,130.881
97.475,-46.850,262.095
161.949,-121.944,257.990
250.637,-161.773,115.830
332.880,-196.727,-38.522
414.368,-251.490,-120.517
513.780,-289.127,-126.291
592.723,-274.145,-121.352
655.935,-247.944,-148.006
732.131,-244.495,-160.144
779.244,-265.900,-127.929
741.602,-295.478,-33.172
628.430,-320.364,109.097
474.036,-326.536,148.390
292.729,-285.557,16.127
120.124,-230.863,-155.673
-20.463,-190.916,-264.357
-165.750,-159.074,-284.026
-323.930,-130.233,-190.175
-465.391,-87.779,1.973
-575.945,-33.779,208.998
-643.813,39.738,305.232
-637.709,116.069,219.576
-550.305,170.663,19.659
-441.864,237.005,-170.452
-337.470,318.981,-276.629
-225.675,398.162,-272.913
-131.158,489.284,-162.587
-58.052,566.612,-36.348
-12.989,612.295,-6.794
19.349,652.206,-62.646
53.329,658.529,-150.897
29.579,643.990,-207.076
-29.133,635.155,-179.962
-68.582,608.728,-67.955
-111.000,575.915,140.235
-153.143,540.836,421.759
-221.822,486.853,654.692
-303.863,389.109,563.644
-293.394,294.390,126.038
-263.326,230.093,-270.618
-299.522,144.113,-430.261
-294.300,83.555,-354.210
-238.514,60.999,-65.053
-187.539,-7.947,257.217
-154.096,-101.366,413.430
-148.817,-119.166,316.352
-121.880,-91.156,45.349
-80.114,-104.403,-208.908
-68.460,-114.164,-317.688
-75.754,-78.395,-275.481
-61.581,-52.357,-198.666
-2.152,-53.613,-163.662
35.889,-37.945,-102.686
48.650,-8.100,-8.009
81.144,11.317,51.371
98.746,30.093,89.392
116.404,64.551,137.689
140.245,113.968,167.461
147.036,140.242,145.726
165.621,141.355,96.200
193.412,129.702,52.389
207.148,78.426,4.829
209.945,12.718,-23.007
188.139,-58.070,26.371
142.470,-152.366,118.764
105.823,-232.339,138.326
55.902,-293.552,62.681
-10.406,-347.707,-20.734
-55.373,-393.850,-64.162
-89.070,-445.234,-83.226
-105.757,-493.228,-79.417
-106.645,-555.652,-30.712
-114.254,-614.761,35.980
-130.693,-628.295,82.337
-153.695,-639.818,118.003
-165.439,-643.556,172.538
-159.973,-594.766,229.834
-133.245,-507.951,160.235
-85.089,-418.990,-53.609
-46.474,-350.035,-236.584
-4.618,-287.514,-293.379
51.130,-245.102,-224.875
83.323,-213.988,-88.672
115.516,-162.272,8.544
146.919,-104.322,25.481
145.819,-41.107,-25.997
143.975,4.457,-108.187
133.977,30.342,-150.633
117.275,50.873,-97.682
106.552,45.668,72.435
79.541,25.688,311.406
32.763,13.116,422.371
-15.074,26.876,237.046
-11.174,29.274,-112.576
7.299,8.171,-381.649
-4.137,2.682,-437.979
35.982,-9.524,-256.314
119.327,-36.110,106.722
167.119,-41.828,470.367
180.771,16.099,478.890
176.863,76.737,106.769
165.297,90.306,-250.551
138.784,134.056,-426.819
96.322,204.133,-448.915
66.952,268.761,-322.916
57.753,335.788,-131.027
58.252,397.887,22.024
24.549,458.173,84.331
-30.963,497.795,67.475
-55.554,505.630,51.350
-83.939,517.083,115.077
-125.890,515.729,211.256
-164.840,483.321,259.126
-195.210,460.269,255.056
-211.508,422.607,228.302
-228.564,360.908,199.703
-211.208,298.407,135.069
-154.867,223.901,46.215
-114.139,164.766,8.335
-68.337,127.356,-2.525
-0.293,85.407,-25.415
49.592,54.498,-16.695
93.447,43.166,29.109
131.486,35.875,53.451
143.811,34.375,-3.091
166.775,38.152,-136.671
196.487,39.905,-262.107
216.718,31.833,-313.240
253.195,9.940,-278.172
308.931,-20.848,-163.715
361.884,-63.671,4.888
390.561,-114.261,150.535
402.590,-168.311,182.866
404.984,-224.929,136.093
397.990,-284.644,112.916
372.836,-346.268,143.205
324.023,-405.668,166.639
291.355,-464.454,82.734
270.014,-502.046,-92.444
244.366,-525.603,-243.919
231.557,-567.632,-323.220
226.241,-622.220,-328.305
227.391,-655.074,-252.812
219.825,-657.952,-106.458
203.739,-650.016,49.101
193.750,-614.850,118.966
169.719,-574.004,92.755
131.536,-550.080,62.605
82.948,-501.487,68.958
12.897,-401.693,50.000
-36.544,-270.921,-34.520
-42.085,-167.609,-140.025
-43.175,-83.107,-187.000
-53.385,3.187,-118.296
-76.124,79.115,45.982
-94.495,162.628,178.105
-97.261,222.013,177.450
-110.130,245.967,73.139
-121.220,266.548,-75.513
-145.870,272.597,-213.057
-179.364,266.696,-292.425
-178.938,273.991,-291.486
-189.135,287.393,-182.811
-199.708,276.351,3.240
-180.926,225.993,168.055
-174.432,141.666,220.974
-173.939,62.600,141.831
-181.522,12.603,15.959
-190.267,-39.697,-77.090
-186.854,-86.062,-101.045
-194.641,-88.161,-16.894
-199.210,-56.269,142.270
-185.216,-20.024,246.746
-152.023,15.469,174.418
-113.491,43.776,-26.553
