SITE CODE= EEB熊本西区春日              ,32.7755,130.8495,  8,5.8,42474.9219329,  3.09,  5.24
 LAT.=   32.7866
 LON.=  130.6876
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 14 22 06 10
 NS,EW,UD
-0.086,-0.038,0.037
-0.105,-0.011,0.051
-0.128,0.012,0.053
-0.106,0.012,0.046
-0.044,0.005,0.040
0.007,0.013,0.038
0.006,0.029,0.039
-0.030,0.025,0.032
-0.055,-0.004,0.012
-0.057,-0.029,-0.019
-0.066,-0.018,-0.044
-0.101,0.025,-0.048
-0.138,0.055,-0.028
-0.137,0.040,0.001
-0.100,0.001,0.023
-0.073,-0.011,0.034
-0.089,0.025,0.038
-0.134,0.077,0.045
-0.159,0.082,0.046
-0.140,0.030,0.028
-0.101,-0.026,-0.010
-0.081,-0.037,-0.049
-0.088,-0.009,-0.058
-0.104,0.006,-0.027
-0.098,-0.016,0.024
-0.071,-0.049,0.061
-0.037,-0.048,0.064
-0.017,-0.012,0.042
-0.018,0.022,0.021
-0.035,0.030,0.017
-0.066,0.022,0.025
-0.112,0.025,0.037
-0.162,0.047,0.043
-0.194,0.073,0.044
-0.181,0.092,0.036
-0.126,0.102,0.018
-0.061,0.095,-0.004
-0.024,0.062,-0.015
-0.031,0.008,-0.009
-0.069,-0.043,0.006
-0.109,-0.066,0.012
-0.136,-0.061,0.001
-0.140,-0.051,-0.013
-0.120,-0.043,-0.020
-0.082,-0.027,-0.018
-0.040,0.005,-0.015
-0.015,0.041,-0.009
-0.011,0.064,0.013
-0.010,0.064,0.048
-0.005,0.047,0.077
-0.007,0.018,0.072
-0.037,-0.011,0.032
-0.093,-0.019,-0.014
-0.149,0.009,-0.037
-0.178,0.057,-0.027
-0.180,0.082,0.000
-0.174,0.052,0.026
-0.162,-0.007,0.048
-0.133,-0.037,0.065
-0.091,-0.012,0.071
-0.069,0.037,0.061
-0.081,0.060,0.038
-0.104,0.038,0.017
-0.087,0.009,0.003
-0.018,-0.000,-0.010
0.052,0.002,-0.025
0.055,-0.016,-0.036
-0.012,-0.045,-0.033
-0.091,-0.044,-0.018
-0.130,0.009,-0.005
-0.131,0.075,-0.003
-0.126,0.092,0.000
-0.120,0.048,0.016
-0.093,0.001,0.038
-0.047,0.004,0.042
-0.031,0.038,0.023
-0.086,0.037,0.007
-0.178,-0.025,0.021
-0.223,-0.090,0.057
-0.175,-0.083,0.074
-0.086,-0.007,0.046
-0.043,0.057,0.000
-0.063,0.057,-0.018
-0.093,0.020,0.011
-0.086,0.014,0.051
-0.057,0.048,0.054
-0.057,0.071,0.013
-0.087,0.039,-0.034
-0.097,-0.014,-0.046
-0.057,-0.024,-0.020
-0.007,0.020,0.015
-0.012,0.062,0.039
-0.074,0.043,0.045
-0.126,-0.025,0.038
-0.126,-0.073,0.018
-0.097,-0.060,-0.013
-0.094,-0.007,-0.036
-0.121,0.028,-0.028
-0.125,0.022,0.010
-0.080,0.003,0.046
-0.029,0.002,0.053
-0.033,0.022,0.027
-0.094,0.041,0.004
-0.148,0.037,0.007
-0.143,0.023,0.027
-0.100,0.026,0.038
-0.078,0.052,0.024
-0.095,0.082,0.000
-0.121,0.094,-0.010
-0.116,0.083,-0.002
-0.087,0.057,0.009
-0.066,0.021,0.010
-0.061,-0.022,0.007
-0.057,-0.056,0.009
-0.047,-0.049,0.014
-0.052,0.004,0.015
-0.089,0.059,0.010
-0.144,0.055,0.007
-0.165,-0.016,0.014
-0.125,-0.088,0.023
-0.050,-0.083,0.020
0.007,0.003,0.011
0.008,0.084,0.010
-0.038,0.082,0.029
-0.088,0.009,0.053
-0.108,-0.044,0.057
-0.095,-0.011,0.037
-0.075,0.075,0.014
-0.077,0.116,0.009
-0.100,0.062,0.018
-0.121,-0.040,0.020
-0.116,-0.097,0.007
-0.095,-0.063,-0.007
-0.090,0.018,-0.003
-0.114,0.071,0.014
-0.143,0.065,0.025
-0.140,0.025,0.020
-0.105,-0.002,0.010
-0.077,0.000,0.007
-0.084,0.015,0.011
-0.106,0.024,0.007
-0.100,0.019,-0.006
-0.053,0.006,-0.011
-0.002,-0.004,0.004
0.001,-0.007,0.027
-0.047,-0.002,0.034
-0.106,0.007,0.014
-0.133,0.016,-0.016
-0.120,0.022,-0.029
-0.089,0.027,-0.012
-0.064,0.031,0.016
-0.055,0.031,0.040
-0.063,0.025,0.057
-0.085,0.018,0.074
-0.106,0.014,0.086
-0.106,0.014,0.078
-0.081,0.003,0.045
-0.049,-0.018,0.004
-0.042,-0.032,-0.021
-0.073,-0.014,-0.021
-0.120,0.034,-0.006
-0.154,0.087,0.009
-0.153,0.104,0.014
-0.125,0.066,0.015
-0.084,-0.005,0.012
-0.046,-0.062,0.005
-0.022,-0.077,-0.003
-0.018,-0.051,-0.005
-0.030,-0.016,0.003
-0.049,0.001,0.013
-0.069,0.003,0.012
-0.088,0.018,-0.000
-0.117,0.059,-0.010
-0.153,0.103,-0.004
-0.189,0.110,0.015
-0.202,0.059,0.028
-0.171,-0.014,0.022
-0.095,-0.055,0.006
-0.004,-0.034,0.003
0.052,0.018,0.025
0.028,0.050,0.059
-0.062,0.039,0.074
-0.155,0.012,0.055
-0.186,0.002,0.020
-0.141,0.011,-0.001
-0.075,0.014,0.011
-0.039,-0.002,0.041
-0.046,-0.025,0.062
-0.062,-0.029,0.050
-0.059,-0.008,0.004
-0.049,0.020,-0.054
-0.059,0.037,-0.092
-0.094,0.045,-0.086
-0.132,0.045,-0.037
-0.145,0.037,0.032
-0.131,0.014,0.082
-0.106,-0.017,0.087
-0.088,-0.032,0.055
-0.082,-0.012,0.017
-0.084,0.029,-0.004
-0.091,0.064,-0.012
-0.100,0.070,-0.022
-0.098,0.053,-0.030
-0.075,0.042,-0.017
-0.036,0.054,0.029
-0.007,0.075,0.086
-0.011,0.068,0.113
-0.043,0.016,0.085
-0.077,-0.054,0.020
-0.085,-0.085,-0.039
-0.071,-0.048,-0.058
-0.071,0.019,-0.029
-0.106,0.047,0.027
-0.161,0.011,0.081
-0.184,-0.043,0.096
-0.150,-0.036,0.055
-0.089,0.043,-0.020
-0.057,0.128,-0.078
-0.073,0.134,-0.072
-0.104,0.049,-0.007
-0.102,-0.056,0.059
-0.069,-0.105,0.073
-0.046,-0.077,0.032
-0.064,-0.008,-0.017
-0.102,0.047,-0.034
-0.115,0.064,-0.021
-0.092,0.049,-0.004
-0.067,0.020,0.009
-0.079,-0.004,0.035
-0.119,-0.014,0.082
-0.140,-0.013,0.116
-0.111,-0.008,0.096
-0.050,0.003,0.025
-0.009,0.025,-0.039
-0.019,0.060,-0.042
-0.064,0.087,0.011
-0.104,0.080,0.059
-0.117,0.029,0.063
-0.110,-0.043,0.034
-0.098,-0.089,0.015
-0.087,-0.070,0.016
-0.080,0.012,0.009
-0.089,0.093,-0.029
-0.128,0.106,-0.064
-0.162,0.046,-0.054
-0.137,-0.016,0.002
-0.037,-0.010,0.048
0.067,0.041,0.041
0.071,0.052,-0.000
-0.041,-0.016,-0.023
-0.163,-0.085,0.004
-0.180,-0.055,0.050
-0.088,0.061,0.069
-0.001,0.134,0.050
-0.014,0.066,0.021
-0.100,-0.080,0.007
-0.162,-0.159,0.001
-0.149,-0.090,-0.003
-0.103,0.061,0.006
-0.086,0.173,0.043
-0.105,0.178,0.093
-0.120,0.103,0.102
-0.104,0.009,0.045
-0.070,-0.061,-0.039
-0.036,-0.085,-0.082
-0.017,-0.066,-0.050
-0.027,-0.029,0.018
-0.081,0.002,0.055
-0.150,0.016,0.038
-0.175,0.022,0.003
-0.118,0.023,-0.007
-0.033,0.014,0.009
-0.016,0.006,0.018
-0.096,0.020,0.003
-0.189,0.057,-0.016
-0.188,0.069,-0.007
-0.095,0.020,0.025
-0.022,-0.054,0.045
-0.053,-0.069,0.029
-0.144,0.006,0.001
-0.182,0.099,0.006
-0.110,0.114,0.048
-0.004,0.049,0.083
0.026,-0.012,0.062
-0.045,-0.002,0.001
-0.134,0.057,-0.046
-0.155,0.095,-0.037
-0.101,0.083,0.010
-0.042,0.047,0.043
-0.034,0.016,0.044
-0.066,-0.013,0.031
-0.087,-0.051,0.027
-0.070,-0.075,0.024
-0.037,-0.059,0.003
-0.035,-0.008,-0.026
-0.078,0.038,-0.026
-0.137,0.054,0.014
-0.172,0.046,0.053
-0.166,0.028,0.046
-0.126,-0.003,-0.004
-0.077,-0.050,-0.043
-0.037,-0.087,-0.025
-0.027,-0.069,0.036
-0.058,0.011,0.080
-0.111,0.097,0.069
-0.144,0.128,0.014
-0.124,0.087,-0.036
-0.075,0.027,-0.046
-0.057,0.006,-0.014
-0.093,0.028,0.040
-0.129,0.048,0.089
-0.091,0.016,0.102
0.010,-0.057,0.062
0.075,-0.107,-0.013
0.027,-0.076,-0.077
-0.089,0.023,-0.075
-0.154,0.111,0.000
-0.120,0.110,0.096
-0.062,0.021,0.134
-0.077,-0.066,0.083
-0.155,-0.067,-0.014
-0.203,0.022,-0.077
-0.159,0.114,-0.057
-0.071,0.114,0.018
-0.027,0.012,0.077
-0.046,-0.103,0.071
-0.077,-0.120,0.014
-0.082,-0.009,-0.039
-0.080,0.141,-0.050
-0.099,0.200,-0.020
-0.126,0.112,0.020
-0.117,-0.046,0.041
-0.069,-0.143,0.038
-0.027,-0.114,0.018
-0.036,-0.021,-0.007
-0.082,0.028,-0.023
-0.112,0.001,-0.019
-0.109,-0.036,0.011
-0.098,0.005,0.055
-0.115,0.120,0.091
-0.143,0.209,0.100
-0.139,0.176,0.075
-0.079,0.027,0.023
0.000,-0.124,-0.039
0.039,-0.158,-0.088
0.004,-0.050,-0.091
-0.071,0.099,-0.036
-0.128,0.154,0.054
-0.131,0.068,0.121
-0.094,-0.070,0.118
-0.058,-0.123,0.049
-0.051,-0.042,-0.027
-0.079,0.078,-0.056
-0.121,0.106,-0.023
-0.150,0.014,0.032
-0.141,-0.091,0.065
-0.098,-0.087,0.061
-0.059,0.033,0.036
-0.070,0.159,0.014
-0.136,0.182,-0.001
-0.204,0.091,-0.018
-0.195,-0.031,-0.041
-0.086,-0.104,-0.061
0.053,-0.099,-0.061
0.111,-0.041,-0.027
0.041,0.024,0.030
-0.094,0.057,0.086
-0.189,0.042,0.102
-0.192,0.001,0.066
-0.141,-0.025,0.007
-0.108,-0.008,-0.018
-0.115,0.033,0.018
-0.128,0.059,0.084
-0.110,0.045,0.109
-0.075,0.006,0.056
-0.061,-0.029,-0.034
-0.078,-0.034,-0.083
-0.091,-0.010,-0.050
-0.066,0.025,0.024
-0.016,0.045,0.061
0.003,0.032,0.033
-0.043,0.005,-0.016
-0.120,0.009,-0.026
-0.161,0.065,0.017
-0.129,0.130,0.067
-0.058,0.124,0.068
-0.008,0.027,0.016
-0.006,-0.080,-0.041
-0.024,-0.099,-0.058
-0.032,-0.022,-0.027
-0.040,0.047,0.016
-0.087,0.016,0.038
-0.179,-0.091,0.029
-0.251,-0.150,0.011
-0.232,-0.068,0.006
-0.123,0.109,0.025
-0.011,0.236,0.060
0.018,0.199,0.084
-0.048,0.027,0.075
-0.130,-0.140,0.030
-0.157,-0.172,-0.026
-0.127,-0.055,-0.058
-0.091,0.097,-0.043
-0.084,0.157,-0.001
-0.083,0.081,0.030
-0.052,-0.050,0.026
0.009,-0.114,0.004
0.053,-0.043,0.000
0.031,0.118,0.031
-0.062,0.245,0.077
-0.175,0.231,0.098
-0.242,0.076,0.078
-0.219,-0.099,0.030
-0.138,-0.155,-0.018
-0.088,-0.061,-0.056
-0.134,0.060,-0.075
-0.227,0.057,-0.069
-0.243,-0.078,-0.030
-0.106,-0.202,0.023
0.091,-0.171,0.060
0.171,-0.005,0.061
0.055,0.142,0.041
-0.125,0.169,0.033
-0.169,0.121,0.047
-0.033,0.100,0.055
0.128,0.116,0.025
0.130,0.081,-0.029
-0.029,-0.048,-0.063
-0.192,-0.184,-0.040
-0.241,-0.194,0.016
-0.206,-0.064,0.051
-0.194,0.077,0.038
-0.226,0.106,0.011
-0.222,0.039,0.021
-0.126,0.011,0.071
-0.004,0.095,0.110
0.034,0.212,0.091
-0.039,0.210,0.029
-0.130,0.058,-0.021
-0.146,-0.098,-0.029
-0.081,-0.099,-0.018
-0.012,0.030,-0.025
0.004,0.096,-0.042
-0.023,-0.036,-0.036
-0.048,-0.261,0.011
-0.057,-0.324,0.054
-0.054,-0.116,0.047
-0.035,0.195,-0.009
0.007,0.346,-0.052
0.042,0.247,-0.025
0.003,0.047,0.057
-0.138,-0.071,0.123
-0.312,-0.080,0.114
-0.392,-0.073,0.041
-0.316,-0.100,-0.027
-0.151,-0.102,-0.039
-0.034,-0.026,0.010
-0.036,0.071,0.067
-0.116,0.091,0.073
-0.165,0.024,0.000
-0.114,-0.028,-0.117
0.014,0.014,-0.186
0.134,0.113,-0.126
0.164,0.152,0.055
0.089,0.088,0.242
-0.030,-0.011,0.284
-0.102,-0.062,0.142
-0.092,-0.054,-0.069
-0.057,-0.029,-0.173
-0.098,-0.005,-0.095
-0.258,0.036,0.071
-0.442,0.070,0.167
-0.487,0.023,0.122
-0.306,-0.111,0.003
0.014,-0.196,-0.086
0.260,-0.066,-0.093
0.254,0.234,-0.037
0.014,0.426,0.041
-0.245,0.269,0.107
-0.290,-0.130,0.102
-0.077,-0.396,-0.013
0.191,-0.277,-0.190
0.238,0.072,-0.273
-0.012,0.283,-0.137
-0.343,0.188,0.143
-0.455,-0.023,0.332
-0.254,-0.078,0.257
0.061,0.046,0.014
0.220,0.159,-0.144
0.144,0.131,-0.086
-0.028,0.043,0.066
-0.136,0.011,0.121
-0.165,0.005,0.054
-0.191,-0.069,0.003
-0.235,-0.187,0.040
-0.243,-0.210,0.077
-0.197,-0.091,-0.004
-0.157,0.041,-0.150
-0.160,0.067,-0.184
-0.141,0.051,-0.042
-0.024,0.123,0.134
0.135,0.242,0.182
0.183,0.216,0.111
0.073,-0.008,0.059
-0.047,-0.222,0.066
-0.031,-0.200,0.025
0.046,-0.012,-0.127
-0.031,0.070,-0.267
-0.296,-0.046,-0.201
-0.500,-0.152,0.064
-0.389,-0.025,0.287
-0.047,0.248,0.252
0.178,0.373,0.017
0.072,0.217,-0.164
-0.209,-0.043,-0.127
-0.355,-0.162,0.049
-0.253,-0.097,0.179
-0.051,0.011,0.175
0.084,0.039,0.093
0.118,-0.014,0.009
0.093,-0.087,-0.055
0.017,-0.109,-0.101
-0.092,-0.041,-0.096
-0.146,0.089,-0.019
-0.078,0.164,0.075
0.031,0.086,0.095
0.006,-0.073,0.018
-0.179,-0.115,-0.059
-0.339,0.039,-0.034
-0.291,0.207,0.077
-0.079,0.153,0.145
0.086,-0.087,0.075
0.080,-0.243,-0.078
-0.032,-0.136,-0.167
-0.135,0.095,-0.110
-0.210,0.198,0.032
-0.287,0.114,0.137
-0.323,0.001,0.147
-0.235,-0.015,0.099
-0.032,0.030,0.051
0.159,0.055,0.018
0.213,0.052,-0.014
0.137,0.042,-0.042
0.034,-0.007,-0.039
-0.020,-0.121,-0.007
-0.026,-0.215,0.014
-0.037,-0.171,-0.004
-0.103,0.002,-0.034
-0.226,0.152,-0.017
-0.344,0.178,0.062
-0.370,0.139,0.152
-0.277,0.144,0.180
-0.144,0.173,0.114
-0.079,0.114,-0.013
-0.084,-0.058,-0.146
-0.068,-0.214,-0.224
0.014,-0.212,-0.198
0.074,-0.057,-0.056
0.011,0.106,0.138
-0.116,0.141,0.261
-0.130,0.033,0.218
0.036,-0.109,0.037
0.220,-0.146,-0.141
0.193,-0.018,-0.182
-0.070,0.184,-0.069
-0.359,0.282,0.097
-0.459,0.173,0.189
-0.342,-0.048,0.142
-0.148,-0.180,-0.009
-0.005,-0.123,-0.160
0.050,0.023,-0.189
0.031,0.100,-0.057
-0.046,0.057,0.146
-0.135,-0.021,0.255
-0.164,-0.047,0.175
-0.097,-0.019,-0.004
-0.005,0.029,-0.096
-0.004,0.091,-0.013
-0.120,0.153,0.136
-0.234,0.154,0.166
-0.197,0.034,0.020
0.006,-0.159,-0.173
0.224,-0.269,-0.252
0.271,-0.183,-0.171
0.101,0.027,-0.010
-0.155,0.174,0.129
-0.319,0.148,0.200
-0.314,0.022,0.186
-0.209,-0.043,0.093
-0.134,0.014,-0.034
-0.143,0.123,-0.105
-0.184,0.177,-0.060
-0.181,0.134,0.049
-0.127,0.020,0.099
-0.078,-0.110,0.022
-0.057,-0.184,-0.107
-0.025,-0.130,-0.148
0.050,0.045,-0.042
0.108,0.212,0.127
0.060,0.203,0.219
-0.086,0.005,0.162
-0.192,-0.209,0.004
-0.146,-0.238,-0.137
-0.004,-0.075,-0.160
0.062,0.106,-0.048
-0.036,0.158,0.120
-0.200,0.096,0.225
-0.276,0.028,0.184
-0.231,0.005,0.014
-0.153,-0.002,-0.170
-0.118,-0.002,-0.233
-0.105,0.030,-0.118
-0.075,0.095,0.107
-0.044,0.119,0.302
-0.056,0.046,0.340
-0.093,-0.062,0.185
-0.093,-0.076,-0.085
-0.046,0.050,-0.327
-0.016,0.195,-0.418
-0.050,0.187,-0.321
-0.099,-0.005,-0.090
-0.084,-0.230,0.159
-0.001,-0.299,0.322
0.064,-0.168,0.330
0.041,0.025,0.187
-0.061,0.118,-0.024
-0.188,0.073,-0.165
-0.298,-0.002,-0.126
-0.356,0.000,0.077
-0.314,0.068,0.286
-0.160,0.109,0.312
0.025,0.068,0.099
0.112,0.007,-0.205
0.049,0.020,-0.366
-0.078,0.111,-0.253
-0.136,0.176,0.045
-0.087,0.105,0.296
-0.007,-0.084,0.315
0.031,-0.247,0.103
0.022,-0.229,-0.159
-0.010,-0.021,-0.264
-0.078,0.210,-0.134
-0.204,0.263,0.109
-0.330,0.087,0.245
-0.315,-0.141,0.136
-0.093,-0.194,-0.132
0.194,-0.016,-0.307
0.291,0.211,-0.186
0.080,0.257,0.158
-0.268,0.074,0.420
-0.430,-0.175,0.328
-0.255,-0.284,-0.073
0.084,-0.171,-0.440
0.252,0.087,-0.425
0.079,0.326,-0.007
-0.277,0.373,0.484
-0.494,0.151,0.657
-0.373,-0.214,0.376
-0.012,-0.417,-0.143
0.297,-0.214,-0.539
0.300,0.292,-0.571
-0.018,0.658,-0.267
-0.411,0.499,0.143
-0.560,-0.098,0.397
-0.332,-0.619,0.360
0.082,-0.591,0.097
0.307,-0.038,-0.178
0.143,0.569,-0.260
-0.202,0.757,-0.094
-0.291,0.430,0.177
0.092,-0.129,0.331
0.665,-0.561,0.251
0.882,-0.692,0.022
0.462,-0.569,-0.164
-0.337,-0.323,-0.192
-0.966,-0.055,-0.102
-1.068,0.161,-0.022
-0.701,0.243,-0.010
-0.170,0.127,-0.010
0.233,-0.109,0.051
0.347,-0.213,0.150
0.120,0.064,0.179
-0.335,0.672,0.082
-0.720,1.170,-0.060
-0.709,1.038,-0.103
-0.285,0.185,-0.008
0.156,-0.878,0.095
0.177,-1.420,0.037
-0.212,-1.102,-0.181
-0.511,-0.249,-0.352
-0.288,0.469,-0.246
0.293,0.612,0.148
0.622,0.263,0.576
0.344,-0.133,0.728
-0.218,-0.176,0.495
-0.440,0.199,0.043
-0.118,0.695,-0.335
0.326,0.863,-0.449
0.387,0.437,-0.317
0.051,-0.412,-0.104
-0.291,-1.121,0.004
-0.403,-1.136,-0.064
-0.437,-0.397,-0.224
-0.560,0.559,-0.290
-0.558,1.050,-0.124
-0.086,0.835,0.225
0.705,0.278,0.532
1.111,-0.080,0.573
0.612,-0.077,0.336
-0.407,0.002,0.027
-0.965,-0.166,-0.141
-0.559,-0.551,-0.147
0.248,-0.820,-0.139
0.502,-0.719,-0.216
-0.019,-0.327,-0.291
-0.580,0.084,-0.194
-0.429,0.335,0.090
0.275,0.444,0.366
0.669,0.507,0.410
0.215,0.555,0.194
-0.695,0.564,-0.088
-1.220,0.513,-0.232
-0.958,0.415,-0.195
-0.241,0.266,-0.089
0.348,0.043,-0.029
0.522,-0.246,-0.026
0.366,-0.538,-0.014
0.102,-0.730,0.062
-0.080,-0.747,0.182
-0.049,-0.575,0.253
0.179,-0.273,0.187
0.368,0.042,-0.016
0.215,0.263,-0.226
-0.291,0.369,-0.244
-0.739,0.416,0.003
-0.665,0.449,0.348
-0.082,0.417,0.483
0.447,0.243,0.233
0.353,-0.045,-0.249
-0.322,-0.293,-0.599
-0.940,-0.338,-0.572
-0.908,-0.153,-0.245
-0.292,0.161,0.097
0.262,0.465,0.254
0.237,0.628,0.244
-0.206,0.530,0.189
-0.429,0.136,0.143
-0.058,-0.404,0.077
0.581,-0.781,-0.009
0.829,-0.751,-0.036
0.451,-0.372,0.035
-0.107,0.027,0.121
-0.261,0.139,0.087
0.030,-0.062,-0.065
0.252,-0.319,-0.176
-0.024,-0.323,-0.082
-0.640,0.035,0.188
-1.055,0.585,0.438
-0.948,0.996,0.483
-0.498,1.005,0.292
-0.082,0.602,-0.032
0.134,0.037,-0.367
0.240,-0.373,-0.605
0.337,-0.493,-0.652
0.375,-0.440,-0.469
0.265,-0.426,-0.131
0.031,-0.525,0.194
-0.192,-0.603,0.381
-0.287,-0.458,0.433
-0.227,-0.051,0.435
-0.086,0.420,0.414
0.009,0.668,0.322
-0.039,0.560,0.145
-0.182,0.249,-0.029
-0.223,0.012,-0.111
-0.003,-0.013,-0.123
0.353,0.062,-0.180
0.458,0.073,-0.328
0.051,0.022,-0.458
-0.655,0.054,-0.421
-1.072,0.191,-0.189
-0.782,0.228,0.106
0.042,-0.017,0.307
0.777,-0.397,0.341
0.904,-0.510,0.239
0.424,-0.168,0.078
-0.234,0.326,-0.054
-0.641,0.441,-0.081
-0.676,-0.014,0.009
-0.490,-0.686,0.131
-0.285,-1.020,0.172
-0.163,-0.753,0.107
-0.136,-0.059,0.030
-0.183,0.676,0.041
-0.252,1.135,0.120
-0.245,1.171,0.148
-0.081,0.812,0.057
0.209,0.259,-0.086
0.452,-0.195,-0.165
0.473,-0.362,-0.146
0.268,-0.301,-0.102
-0.006,-0.240,-0.109
-0.200,-0.298,-0.148
-0.313,-0.351,-0.141
-0.418,-0.196,-0.049
-0.494,0.170,0.082
-0.410,0.474,0.179
-0.107,0.410,0.217
0.268,-0.048,0.218
0.469,-0.592,0.204
0.395,-0.824,0.156
0.165,-0.591,0.046
-0.035,-0.078,-0.112
-0.140,0.377,-0.243
-0.210,0.567,-0.260
-0.289,0.515,-0.136
-0.344,0.369,0.064
-0.330,0.248,0.221
-0.254,0.185,0.233
-0.163,0.168,0.097
-0.096,0.151,-0.078
-0.089,0.070,-0.155
-0.169,-0.100,-0.080
-0.311,-0.268,0.064
-0.402,-0.264,0.135
-0.322,-0.053,0.064
-0.086,0.159,-0.077
0.137,0.099,-0.150
0.186,-0.239,-0.087
0.073,-0.524,0.054
-0.037,-0.432,0.167
-0.009,-0.034,0.181
0.142,0.256,0.097
0.296,0.159,-0.046
0.346,-0.135,-0.201
0.261,-0.185,-0.285
0.066,0.193,-0.219
-0.169,0.694,0.004
-0.353,0.848,0.271
-0.416,0.498,0.419
-0.378,-0.066,0.370
-0.342,-0.433,0.192
-0.384,-0.452,0.021
-0.466,-0.307,-0.055
-0.473,-0.266,-0.041
-0.335,-0.383,0.018
-0.086,-0.453,0.081
0.171,-0.250,0.107
0.339,0.204,0.055
0.353,0.609,-0.073
0.207,0.644,-0.213
-0.036,0.293,-0.265
-0.236,-0.112,-0.196
-0.278,-0.196,-0.084
-0.164,0.106,-0.030
-0.009,0.494,-0.066
0.080,0.587,-0.119
0.086,0.249,-0.105
0.050,-0.324,-0.021
-0.027,-0.788,0.064
-0.180,-0.886,0.099
-0.366,-0.590,0.100
-0.441,-0.090,0.130
-0.288,0.331,0.218
0.027,0.479,0.321
0.282,0.367,0.364
0.300,0.187,0.304
0.110,0.127,0.166
-0.115,0.203,0.009
-0.253,0.260,-0.124
-0.312,0.140,-0.220
-0.355,-0.154,-0.285
-0.376,-0.436,-0.315
-0.306,-0.469,-0.289
-0.126,-0.177,-0.187
0.073,0.262,-0.012
0.158,0.526,0.189
0.088,0.425,0.330
-0.045,0.102,0.329
-0.110,-0.089,0.172
-0.082,0.053,-0.053
-0.046,0.338,-0.208
-0.073,0.363,-0.207
-0.114,-0.038,-0.088
-0.049,-0.586,0.029
0.132,-0.818,0.056
0.260,-0.556,0.012
0.144,-0.054,-0.023
-0.182,0.288,0.007
-0.458,0.305,0.073
-0.447,0.149,0.120
-0.191,0.054,0.123
0.038,0.096,0.102
0.039,0.180,0.078
-0.120,0.175,0.045
-0.216,0.041,0.001
-0.128,-0.152,-0.039
0.050,-0.264,-0.056
0.141,-0.175,-0.064
0.065,0.106,-0.086
-0.118,0.409,-0.107
-0.292,0.512,-0.072
-0.349,0.335,0.034
-0.229,0.014,0.143
0.022,-0.223,0.145
0.230,-0.275,0.021
0.186,-0.221,-0.107
-0.145,-0.191,-0.099
-0.531,-0.214,0.064
-0.639,-0.213,0.243
-0.359,-0.132,0.283
0.077,-0.014,0.161
0.312,0.043,-0.010
0.207,0.013,-0.102
-0.055,-0.043,-0.084
-0.191,-0.036,-0.012
-0.106,0.054,0.038
0.065,0.171,0.045
0.154,0.252,0.019
0.118,0.288,-0.013
0.027,0.316,-0.034
-0.074,0.337,-0.032
-0.213,0.287,-0.015
-0.412,0.116,-0.016
-0.594,-0.111,-0.064
-0.620,-0.239,-0.145
-0.421,-0.175,-0.192
-0.079,-0.023,-0.131
0.234,-0.000,0.039
0.378,-0.189,0.230
0.333,-0.418,0.313
0.168,-0.433,0.225
-0.016,-0.185,0.023
-0.132,0.110,-0.153
-0.134,0.219,-0.194
-0.029,0.135,-0.089
0.109,0.052,0.075
0.161,0.112,0.202
0.053,0.251,0.243
-0.183,0.316,0.206
-0.425,0.262,0.123
-0.551,0.180,0.017
-0.517,0.148,-0.088
-0.361,0.114,-0.163
-0.146,-0.014,-0.178
0.065,-0.225,-0.127
0.204,-0.371,-0.034
0.206,-0.321,0.051
0.065,-0.105,0.094
-0.130,0.116,0.082
-0.256,0.203,0.038
-0.237,0.146,0.000
-0.106,0.035,-0.012
0.041,-0.054,-0.006
0.122,-0.110,-0.014
0.102,-0.137,-0.056
-0.007,-0.105,-0.107
-0.150,0.024,-0.116
-0.241,0.207,-0.054
-0.208,0.310,0.056
-0.069,0.234,0.160
0.061,0.024,0.212
0.062,-0.140,0.196
-0.067,-0.125,0.116
-0.209,0.029,-0.007
-0.251,0.144,-0.129
-0.190,0.081,-0.183
-0.117,-0.112,-0.128
-0.107,-0.250,0.006
-0.153,-0.185,0.128
-0.186,0.039,0.173
-0.157,0.226,0.149
-0.062,0.205,0.117
0.071,-0.011,0.107
0.194,-0.242,0.086
0.248,-0.294,0.010
0.182,-0.125,-0.111
0.004,0.149,-0.207
-0.212,0.367,-0.218
-0.368,0.437,-0.151
-0.407,0.357,-0.067
-0.334,0.179,-0.014
-0.196,-0.028,0.001
-0.049,-0.199,0.004
0.062,-0.285,0.015
0.100,-0.282,0.048
0.065,-0.234,0.103
0.002,-0.179,0.163
-0.036,-0.120,0.196
-0.048,-0.039,0.171
-0.078,0.049,0.091
-0.150,0.102,-0.002
-0.225,0.099,-0.059
-0.241,0.075,-0.066
-0.199,0.096,-0.042
-0.172,0.177,-0.012
-0.210,0.250,0.020
-0.267,0.221,0.051
-0.246,0.055,0.062
-0.120,-0.171,0.024
0.029,-0.312,-0.062
0.102,-0.257,-0.141
0.080,-0.028,-0.137
0.018,0.234,-0.020
-0.039,0.373,0.163
-0.094,0.335,0.309
-0.160,0.191,0.324
-0.203,0.043,0.192
-0.173,-0.073,-0.016
-0.062,-0.184,-0.188
0.088,-0.301,-0.242
0.212,-0.384,-0.183
0.259,-0.370,-0.086
0.187,-0.235,-0.031
-0.009,-0.005,-0.031
-0.271,0.277,-0.036
-0.480,0.542,0.003
-0.539,0.674,0.075
